university,name
http://www.wikidata.org/entity/Q49204,Smith College
http://www.wikidata.org/entity/Q1412435,Óbuda University
http://www.wikidata.org/entity/Q1412551,University of Jos
http://www.wikidata.org/entity/Q1416632,Finance University under the Government of the Russian Federation
http://www.wikidata.org/entity/Q1419737,Guildhall School of Music and Drama
http://www.wikidata.org/entity/Q206702,University of Zurich
http://www.wikidata.org/entity/Q208736,Hankuk University of Foreign Studies
http://www.wikidata.org/entity/Q216243,Nalanda
http://www.wikidata.org/entity/Q214341,University of Amsterdam
http://www.wikidata.org/entity/Q215539,Moscow Conservatory
http://www.wikidata.org/entity/Q578047,Colegio Imperial de Madrid
http://www.wikidata.org/entity/Q578326,University of Jyväskylä
http://www.wikidata.org/entity/Q579611,Haverford College
http://www.wikidata.org/entity/Q581046,Fukuoka University
http://www.wikidata.org/entity/Q195546,University of Kitakyushu
http://www.wikidata.org/entity/Q196101,Ismael Montes Teacher Training College
http://www.wikidata.org/entity/Q196559,University of Iceland
http://www.wikidata.org/entity/Q197525,Huichon University of Telecommunications
http://www.wikidata.org/entity/Q197543,Zhejiang University
http://www.wikidata.org/entity/Q190336,Minzu University of China
http://www.wikidata.org/entity/Q192537,University of La Guajira
http://www.wikidata.org/entity/Q193510,University of Padua
http://www.wikidata.org/entity/Q204457,University of Bergen
http://www.wikidata.org/entity/Q204626,Hitotsubashi University
http://www.wikidata.org/entity/Q205061,Tsuru University
http://www.wikidata.org/entity/Q206074,Mahamakut Buddhist University
http://www.wikidata.org/entity/Q2097334,Pittsburg State University
http://www.wikidata.org/entity/Q2101681,Police Academy of the Czech Republic
http://www.wikidata.org/entity/Q2103139,Palestine Polytechnic University
http://www.wikidata.org/entity/Q2103656,Ural State Academy of Architecture and Arts
http://www.wikidata.org/entity/Q2105549,Saba University School of Medicine
http://www.wikidata.org/entity/Q2110629,Universidad de las Américas
http://www.wikidata.org/entity/Q2111097,"UMIT - Private University for Health Sciences, Medical Informatics and Technology"
http://www.wikidata.org/entity/Q2111101,Private University in the Principality of Liechtenstein
http://www.wikidata.org/entity/Q2114730,University of Shizuoka
http://www.wikidata.org/entity/Q2118519,Aichi University of Education
http://www.wikidata.org/entity/Q2119752,University of Urbino
http://www.wikidata.org/entity/Q556098,Pace University
http://www.wikidata.org/entity/Q556940,Zaporizhzhia Medical Academy of Post-Graduate Education Ministry of Health of Ukraine
http://www.wikidata.org/entity/Q557172,University of East Africa
http://www.wikidata.org/entity/Q558922,Illinois State University
http://www.wikidata.org/entity/Q565742,Baltic University
http://www.wikidata.org/entity/Q204181,University of Tartu
http://www.wikidata.org/entity/Q3275551,Annamalai University
http://www.wikidata.org/entity/Q3275637,University of Central Oklahoma
http://www.wikidata.org/entity/Q3276104,Madurai Kamaraj University
http://www.wikidata.org/entity/Q3279424,Växjö University
http://www.wikidata.org/entity/Q3290454,Higher University of San Andrés
http://www.wikidata.org/entity/Q3291620,American University of Antigua College of Medicine
http://www.wikidata.org/entity/Q3291919,National University of Equatorial Guinea
http://www.wikidata.org/entity/Q2267483,Selandia - Center for Business Education
http://www.wikidata.org/entity/Q2281517,Sichuan University
http://www.wikidata.org/entity/Q2281564,Hashemite University
http://www.wikidata.org/entity/Q2285622,Rand Afrikaans University
http://www.wikidata.org/entity/Q2291320,University of Nijmegen (1665-1680)
http://www.wikidata.org/entity/Q2297486,Università degli Studi Roma Tre
http://www.wikidata.org/entity/Q49205,Wellesley College
http://www.wikidata.org/entity/Q49211,Rensselaer Polytechnic Institute
http://www.wikidata.org/entity/Q605669,Muroran Institute of Technology
http://www.wikidata.org/entity/Q605825,Voronezh State University of Forestry and Technologies
http://www.wikidata.org/entity/Q606026,Texas Tech University College of Arts & Sciences
http://www.wikidata.org/entity/Q606140,University of Waikato
http://www.wikidata.org/entity/Q606815,University of Pannonia
http://www.wikidata.org/entity/Q608338,University of Bucharest
http://www.wikidata.org/entity/Q80171,Vasyl' Stus Donetsk National University
http://www.wikidata.org/entity/Q82267,Qingdao University
http://www.wikidata.org/entity/Q82826,University of Hassan II Casablanca Ain Chok
http://www.wikidata.org/entity/Q85300,Odesa University
http://www.wikidata.org/entity/Q2128631,Kalasin Rajabhat University
http://www.wikidata.org/entity/Q2128645,Loei Rajabhat University
http://www.wikidata.org/entity/Q2128646,Maha Sarakham Rajabhat University
http://www.wikidata.org/entity/Q2128647,Kanchanaburi Rajabhat University
http://www.wikidata.org/entity/Q2128652,Sisaket Rajabhat University
http://www.wikidata.org/entity/Q2128656,Nakhon Sawan Rajabhat University
http://www.wikidata.org/entity/Q2128658,Phetchabun Rajabhat University
http://www.wikidata.org/entity/Q2128665,Pibulsongkram Rajabhat University
http://www.wikidata.org/entity/Q2128674,Uttaradit Rajabhat University
http://www.wikidata.org/entity/Q2134722,Real Universidad de San Felipe
http://www.wikidata.org/entity/Q2137488,Regent University College of Science and Technology
http://www.wikidata.org/entity/Q2140778,Rochester Institute of Technology
http://www.wikidata.org/entity/Q2150914,University of Hawaiʻi at Hilo
http://www.wikidata.org/entity/Q2151120,Tata Institute of Social Sciences
http://www.wikidata.org/entity/Q2151478,Orenburg State University
http://www.wikidata.org/entity/Q2157899,Sigmund Freud University Vienna
http://www.wikidata.org/entity/Q2159219,Illinois Wesleyan University
http://www.wikidata.org/entity/Q2160579,Okinawa International University
http://www.wikidata.org/entity/Q2164222,Rollins College
http://www.wikidata.org/entity/Q2165036,Romblon State University
http://www.wikidata.org/entity/Q2165080,Saint Petersburg State University of Economics
http://www.wikidata.org/entity/Q195046,Worcester Polytechnic Institute
http://www.wikidata.org/entity/Q195081,Caragiale National University of Theatre and Film
http://www.wikidata.org/entity/Q2091986,Estácio Universities
http://www.wikidata.org/entity/Q2092214,University of North Carolina Wilmington
http://www.wikidata.org/entity/Q2092358,Osmania University
http://www.wikidata.org/entity/Q2092392,University of Dayton
http://www.wikidata.org/entity/Q2093139,University of Eastern Finland
http://www.wikidata.org/entity/Q197720,University of Electro-Communications
http://www.wikidata.org/entity/Q203624,Kanagawa University
http://www.wikidata.org/entity/Q2227802,Moscow State University of Civil Engineering
http://www.wikidata.org/entity/Q2230156,University of Mons-Hainaut
http://www.wikidata.org/entity/Q2236456,Eastern Cape Technikon
http://www.wikidata.org/entity/Q2250766,Military Academy of Air and Space Defense
http://www.wikidata.org/entity/Q2254584,Academy of Fine Arts of Helsinki
http://www.wikidata.org/entity/Q2261128,University of Chieti
http://www.wikidata.org/entity/Q617446,University of Foggia
http://www.wikidata.org/entity/Q619600,Tbilisi State Academy of Arts
http://www.wikidata.org/entity/Q620640,Appalachian State University
http://www.wikidata.org/entity/Q620973,University of the People
http://www.wikidata.org/entity/Q1441652,Francis Marion University
http://www.wikidata.org/entity/Q1442778,University of Bamako
http://www.wikidata.org/entity/Q1443288,Universidad Intercultural de las Nacionalidades y Pueblos Indígenas
http://www.wikidata.org/entity/Q1443352,Université Libanaise Internationale en Mauritanie
http://www.wikidata.org/entity/Q1443595,University of Antananarivo
http://www.wikidata.org/entity/Q1443900,University of Toamasina
http://www.wikidata.org/entity/Q1444899,Frankfurt School of Finance & Management
http://www.wikidata.org/entity/Q1446181,Hunter College
http://www.wikidata.org/entity/Q56148,Yeungnam University
http://www.wikidata.org/entity/Q56653,Akita Prefectural University
http://www.wikidata.org/entity/Q56803,H.S. Skovoroda Kharkiv National Pedagogical University
http://www.wikidata.org/entity/Q56826,Kharkiv National Automobile and Highway University
http://www.wikidata.org/entity/Q56828,Petro Mohyla Black Sea National University
http://www.wikidata.org/entity/Q56832,Kherson National Technical University
http://www.wikidata.org/entity/Q56837,National Research Nuclear University MEPhI
http://www.wikidata.org/entity/Q212528,University of Texas at Tyler
http://www.wikidata.org/entity/Q213439,University of Virginia
http://www.wikidata.org/entity/Q593321,University of Genoa
http://www.wikidata.org/entity/Q593556,University of the Aegean
http://www.wikidata.org/entity/Q595437,Fukushima Medical University
http://www.wikidata.org/entity/Q595684,Mountains of the Moon University
http://www.wikidata.org/entity/Q597030,University of the Gambia
http://www.wikidata.org/entity/Q600107,Swiss German University
http://www.wikidata.org/entity/Q600924,Foreigners University of Siena
http://www.wikidata.org/entity/Q2299797,Beihang University
http://www.wikidata.org/entity/Q2302473,University of Crete
http://www.wikidata.org/entity/Q2302663,University of Aleppo
http://www.wikidata.org/entity/Q2303102,University of Mostar
http://www.wikidata.org/entity/Q609301,University of Split
http://www.wikidata.org/entity/Q609375,International University of Japan
http://www.wikidata.org/entity/Q609586,Shahid Beheshti University
http://www.wikidata.org/entity/Q622137,Lehigh University
http://www.wikidata.org/entity/Q622683,University of Graz
http://www.wikidata.org/entity/Q623604,Handong Global University
http://www.wikidata.org/entity/Q3306469,Prairie View A&M University
http://www.wikidata.org/entity/Q3309132,University of Trás-os-Montes and Alto Douro
http://www.wikidata.org/entity/Q3316928,Mississippi Valley State University
http://www.wikidata.org/entity/Q3332415,Qufu Normal University
http://www.wikidata.org/entity/Q3339068,New York University Graduate School of Arts and Science
http://www.wikidata.org/entity/Q3345334,Technical University of Nova Scotia
http://www.wikidata.org/entity/Q3347298,"Maulana Abul Kalam Azad University of Technology, West Bengal"
http://www.wikidata.org/entity/Q3348434,Andrés Bello University
http://www.wikidata.org/entity/Q3348916,West Bengal National University of Juridical Sciences
http://www.wikidata.org/entity/Q3351574,Aliah University
http://www.wikidata.org/entity/Q1463036,King Abdullah University of Science and Technology
http://www.wikidata.org/entity/Q1463356,University of Akureyri
http://www.wikidata.org/entity/Q1464480,Universidad Autónoma de Guadalajara
http://www.wikidata.org/entity/Q1465237,Paul Verlaine University – Metz
http://www.wikidata.org/entity/Q1465437,University of Oradea
http://www.wikidata.org/entity/Q587503,Seijo University
http://www.wikidata.org/entity/Q588239,Tribhuvan University
http://www.wikidata.org/entity/Q591426,Fort Hays State University
http://www.wikidata.org/entity/Q591905,Ulm School of Design
http://www.wikidata.org/entity/Q74343,Duquesne University
http://www.wikidata.org/entity/Q75419,Nation University
http://www.wikidata.org/entity/Q75478,New York University Tandon School of Engineering
http://www.wikidata.org/entity/Q75639,National University of East Timor
http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q1460141,Czech University of Life Sciences Prague
http://www.wikidata.org/entity/Q1462246,University of Patras
http://www.wikidata.org/entity/Q1448536,New Design University St. Pölten
http://www.wikidata.org/entity/Q1448977,Baghdad Pharmacy College
http://www.wikidata.org/entity/Q1450490,Koya University
http://www.wikidata.org/entity/Q1450693,Fondation Université Française en Arménie
http://www.wikidata.org/entity/Q1452568,Nueva Vizcaya State University
http://www.wikidata.org/entity/Q1453031,Frederick University
http://www.wikidata.org/entity/Q1455176,Shanghai International Studies University
http://www.wikidata.org/entity/Q1457082,Tôn Đức Thắng University
http://www.wikidata.org/entity/Q1465448,Politehnica University of Bucharest
http://www.wikidata.org/entity/Q1466108,University of Economics in Bratislava
http://www.wikidata.org/entity/Q1466307,Slovak Medical University
http://www.wikidata.org/entity/Q1466666,Tomsk Polytechnic University
http://www.wikidata.org/entity/Q2166335,University of Southern Denmark
http://www.wikidata.org/entity/Q2166712,Rose–Hulman Institute of Technology
